document_id,english author,certain authorship,english work title,tlg_genre,genre_first,genre_second,genre_third,group,greek work title,latin work title,geography,ethnicity,year,gender,komplet_fragment,id_nummer,sort_id,kommentar,Greek,Latin,tlg_author_id,tlg_work_id,skal_fjernes,has_tlg_id,has_comment_in_name,graph
perseus_tlg0032.tlg012.perseus-grc2,Xenophon of Athens,TRUE,The Cavalry Commander,"Historica, Tacticus",Prose,Treaty,Military,,Ἱππαρχικός,Hipparchicus,Athens,,365 BC,M,,90.0,90,,TRUE,FALSE,tlg0032,tlg012,False,TRUE,FALSE,
first1k_tlg1264.tlg004.1st1K-grc1,Chrysippus,FALSE,Fragmenta ad singulos libros relata,"Epigrammatica, Philosophica",Prose,Treaty,Philosophy ,,,Fragmenta ad singulos libros relata,Athens,,229 BC,M,,900.0,900,,TRUE,FALSE,tlg1264,tlg004,False,TRUE,FALSE,
first1k_tlg2200.tlg00411.opp-grc1,Libanius,TRUE,Oration in Praise of Antioch,Oratio,Prose,Speech,,,Ἀντιοχικός,Oratio 11,Antioch,,365 AD,M,K,901.0,901,,TRUE,FALSE,tlg2200,tlg00411,False,TRUE,FALSE,
first1k_tlg0362.tlg001.opp-grc1,Anonymous,FALSE,Carmina Delphis inventa,Musica,Prose,Treaty,Music,,,Carmina Delphis inventa,,,150 AD,M,,902.0,902,,TRUE,FALSE,tlg0362,tlg001,False,TRUE,FALSE,
first1k_tlg2200.tlg00513.opp-grc1,Libanius,TRUE,The Oration of the Corinthians,Rhetorica,Prose,Speech,,,Κορινθίων λόγος,Declamatio 13,Antioch,,365 AD,M,K,903.0,903,,TRUE,FALSE,tlg2200,tlg00513,False,TRUE,FALSE,
first1k_tlg2042.tlg008.perseus-grc1,Origen,TRUE,On Prayer,Theologica,Prose,Treaty,Theology ,,Περὶ εὐχῆς,De oratione,"Caesarea, Israel",,240 AD,M,K,904.0,904,,TRUE,FALSE,tlg2042,tlg008,False,TRUE,FALSE,
first1k_tlg2042.tlg051.1st1K-grc1,Origen,,Selecta in Leviticum,Exegetica,Prose,,Theology ,,Ἐκλογαί εἰς Λευϊτικόν,Selecta in Leviticum,"Caesarea, Israel",,240 AD,M,F,905.0,905,,TRUE,FALSE,tlg2042,tlg051,False,TRUE,FALSE,
first1k_tlg0606.tlg001.1st1K-grc1,Rufus,TRUE,Ars rhetorica,Rhetorica,Prose,Treaty,Rhetoric ,,Τέχνη ρητορική,Ars rhetorica,Perinthus,,150 AD,M,,906.0,906,,TRUE,FALSE,tlg0606,tlg001,False,TRUE,FALSE,
first1k_tlg1699.tlg007.1st1K-grc1,Teles of Megara,FALSE,On Circumstances,Philosophica,Prose,Essay / Treaty,Philosophy ,,Περὶ περιστάσεων,,,,235 BC,M,,907.0,907,,TRUE,FALSE,tlg1699,tlg007,False,TRUE,FALSE,
first1k_tlg4003.tlg003.1st1K-grc1,Marcian of Heraclea,TRUE,Epitome of the Geography of Artemidorus,Geographa,Prose,Geography,,,Τῶν ἕνδεκα τῆς Ἀρτεμιδώρου τοῦ Ἐφεσίου γεωγραφίας βιβλίων ἐπιτομή,Artemidori geographia epitome Marciani,Heraclea,,350 AD,M,K,908.0,908,,TRUE,FALSE,tlg4003,tlg003,False,TRUE,FALSE,
first1k_tlg2200.tlg00445.opp-grc1,Libanius,TRUE,"To the Emperor, on the Prisoners",Oratio,Prose,Speech,,,Πρὸς τὸν Βασιλέα περὶ τῶν δεσμωτῶν ,Oratio 45,Antioch,,365 AD,M,K,909.0,909,,TRUE,FALSE,tlg2200,tlg00445,False,TRUE,FALSE,
perseus_tlg0007.tlg103.perseus-grc2,Plutarch,TRUE,On Love of Wealth,Philosophica,Prose,Essay / Treaty,Ethics,,Περὶ φιλοπλουτίας,De cupiditate divitiarum,"Delphi, Greece",,100 AD,M,K,91.0,91,,TRUE,FALSE,tlg0007,tlg103,False,TRUE,FALSE,
first1k_tlg0527.tlg041.1st1K-grc1,Jonah,FALSE,Jonah,"Narratio Ficta, Prophetia, Religiosa",Prose,Narrative / Novel,Theology,Jewish Novels,Ἰωνᾶς,Jonas,Israel,Jewish,400 BC,M,K,910.0,910,,TRUE,FALSE,tlg0527,tlg041,False,TRUE,FALSE,
first1k_tlg1596.tlg002.1st1K-grc1,Philolaus of Croton,FALSE,Fragments,Philosophica,Prose,Treaty,Philosophy,,,Fragmenta,Athens,,395 BC,M,,911.0,911,,TRUE,FALSE,tlg1596,tlg002,False,TRUE,FALSE,
first1k_tlg1750.tlg002.1st1K-grc1,Various (Vitae),FALSE,Lives of the Prophets,Hagiographa,Prose,Biography ,,,ΟΝΟΜΑΤΑ ΠΡΟΦΗΤΩΝ,De prophetarum vita et obitu (recensio anonyma) ,,,,M,,912.0,912,,TRUE,FALSE,tlg1750,tlg002,False,TRUE,TRUE,
first1k_tlg2042.tlg069.1st1K-grc1,Origen,,Adnotationes in Numeros,Exegetica,Prose,Catena / Commentary,Theology ,,Ἐκλογαί εἰς τοὺς Ἀριθμούς,Adnotationes in Numeros,"Caesarea, Israel",,240 AD,M,K,913.0,913,,TRUE,FALSE,tlg2042,tlg069,False,TRUE,FALSE,
first1k_tlg0018.tlg021.opp-grc1,Philo of Alexandria,TRUE,On Joseph,"Exegetica, Philosophica",Prose,Treaty,Philosophy / Theology ,Jewish Philosophy,Βίος πολιτικοῦ ὅπερ ἐστι περὶ Ἰωσήφ ,De Josepho,Alexandria,Jewish,35 AD,M,,914.0,914,,TRUE,FALSE,tlg0018,tlg021,False,TRUE,FALSE,
first1k_tlg4102.tlgX03.opp-grc1,Various ,FALSE,Commentary on the Apocalypse,"Catena, Exegetica",Prose,Catena / Commentary,Theology,,,Commentarius in Apocalypsin,Constantinople,,950 AD,M,K,915.0,915,,TRUE,FALSE,,,False,FALSE,FALSE,
first1k_tlg2200.tlg00448.opp-grc1,Libanius,TRUE,To the City Council,Oratio,Prose,Speech,,,Πρὸς τὴν βουλήν ,Oratio 48,Antioch,,365 AD,M,K,916.0,916,,TRUE,FALSE,tlg2200,tlg00448,False,TRUE,FALSE,
first1k_tlg0057.tlg086.1st1K-grc1,Galen,TRUE,Commentary on Hippocrates’ Regimen for Health,Medica,Prose,Treaty,Medicine,,Εἰς τὸ περὶ διαίτης ὐγιεινῆς Ἱπποκράτους ,In Hippocratis vel Polybi Opus de Salubri Victus Ratione Privatorum Commentarius,Rome,,180 AD,M,,917.0,917,,TRUE,FALSE,tlg0057,tlg086,False,TRUE,FALSE,
first1k_tlg0552.tlg002.1st1K-grc1,Archimedes,TRUE,Measurement of a Circle,"Mathematica, Metrologica",Prose,Treaty,"Mathematics, metrology",,Κύκλου μέτρησις,Diemnsio circuli,Syracuse,,220 BC,M,K,918.0,918,,TRUE,FALSE,tlg0552,tlg002,False,TRUE,FALSE,
first1k_tlg2042.tlg045.1st1K-grc1,Origen,TRUE,Epistula ad Africanum,Epistolographa,Prose,Letter,Theology ,,Ἐπιστολή πρὸς Ἀφρικανόν,Epistula ad Africanum,"Caesarea, Israel",,240 AD,M,K,919.0,919,,TRUE,FALSE,tlg2042,tlg045,False,TRUE,FALSE,
perseus_tlg0010.tlg026.perseus-grc3,Isocrates,TRUE,To Timotheus,Epistolographa,Prose,Speech,,,Τιμοθέῳ,Ad Timotheum,Athens,,360 BC,M,,92.0,92,,TRUE,FALSE,tlg0010,tlg026,False,TRUE,FALSE,
first1k_tlg0086.tlg005.1st1K-grc1,Aristotle,TRUE,On the Heavens,"Naturalis Historia, Philosophica",Prose,Treaty,Cosmology ,,Περὶ οὐρανοῦ,De caelo,Athens,,330 BC,M,K,920.0,920,,TRUE,FALSE,tlg0086,tlg005,False,TRUE,FALSE,
first1k_tlg0627.tlg012.1st1K-grc1,Hippocrates,FALSE,Aphorisms,Medica,Prose,Treaty,Medicine,,Ἀφορισμοί,Aphorismi,Greece,,390 BC,M,K,921.0,921,,TRUE,FALSE,tlg0627,tlg012,False,TRUE,FALSE,
first1k_tlg0087.tlg016.1st1K-grc1,Aelius Herodianus (Herodian),TRUE,Περὶ τοῦ ζώς,Grammatica,Prose,Treaty,"Grammar, etymology",,Περὶ τοῦ ζώς,,Rome,,165 AD,M,K,922.0,922,,TRUE,FALSE,tlg0087,tlg016,False,TRUE,TRUE,
first1k_tlg0087.tlg007.1st1K-grc1,Aelius Herodianus (Herodian),TRUE,Περὶ Ἰλιακῆς προσῳδίας,Grammatica,Prose,Treaty,"Grammar, etymology",,Περὶ Ἰλιακῆς προσῳδίας,,Rome,,165 AD,M,K,923.0,923,,TRUE,FALSE,tlg0087,tlg007,False,TRUE,TRUE,
first1k_tlg0627.tlg016.1st1K-grc1,Hippocrates,FALSE,Prorrhetic,Medica,Prose,Treaty,Medicine,,Προρρητικός,Prorrheticon,Greece,,390 BC,M,,924.0,924,,TRUE,FALSE,tlg0627,tlg016,False,TRUE,FALSE,
first1k_tlg2021.tlg001.opp-grc1,Epiphanius of Salamis,TRUE,The Well Anchored Man,Theologica,Prose,Treaty,Theology ,,Ὁ ἀγκύρωτος,Ancoratus,Constantinople,,392 AD,M,,925.0,925,,TRUE,FALSE,tlg2021,tlg001,False,TRUE,FALSE,
first1k_tlg0082.tlg002.1st1K-grc1,Apollonius Dyscolus,TRUE,On Adverbs,Grammatica,Prose,Treaty,Grammar,,Περὶ ἐπιρρημάτων,De adverbiis,Alexandria,,130 AD,M,K,926.0,926,,TRUE,FALSE,tlg0082,tlg002,False,TRUE,FALSE,
first1k_tlg0085.tlg003.opp-grc3,Aeschylus,TRUE,Προμηθευς δεσμωτης (Prometheus Bound),,,,,,,,,,,M,,927.0,927,,TRUE,FALSE,tlg0085,tlg003,True,TRUE,TRUE,
first1k_tlg0086.tlg002.1st1K-grc2,Aristotle,TRUE,On the Soul,Philosophica,Prose,Treaty,Philosophy ,,Περὶ ψυχῆς,De anima,Athens,,330 BC,M,K,928.0,928,,TRUE,FALSE,tlg0086,tlg002,False,TRUE,FALSE,
first1k_tlg2200.tlg00436.opp-grc1,Libanius,TRUE,About the Practice of Magic,Oratio,Prose,Speech,,,Περὶ τῶν φαρμάκων,Oratio 36,Antioch,,365 AD,M,K,929.0,929,,TRUE,FALSE,tlg2200,tlg00436,False,TRUE,FALSE,
perseus_tlg0007.tlg083.perseus-grc3,Plutarch,TRUE,Virtues of Women,"Historica, Philosophica",Prose,Essay,,,Γυναικῶν ἀρεταί,Mulierum virtutes,"Delphi, Greece",,100 AD,M,K,93.0,93,,TRUE,FALSE,tlg0007,tlg083,False,TRUE,FALSE,
perseus_tlg0007.tlg083.perseus-grc4,Plutarch,TRUE,Virtues of Women,"Historica, Philosophica",Prose,Essay,,,Γυναικῶν ἀρεταί,Mulierum virtutes,"Delphi, Greece",,100 AD,M,K,93.0,93,Duplicate,TRUE,FALSE,tlg0007,tlg083,True,TRUE,FALSE,
first1k_tlg0627.tlg025.1st1K-grc1,Hippocrates,FALSE,Affections,Medica,Prose,Treaty,Medicine,,Περὶ παθῶν,De affectionibus,Greece,,390 BC,M,K,930.0,930,,TRUE,FALSE,tlg0627,tlg025,False,TRUE,FALSE,
first1k_tlg0527.tlg006.opp-grc2,Joshua,FALSE,Joshua (Vaticanus + Alexandrinus),"Historica, Religiosa",Prose,Historiography,Theology,LXX Historiographies,Ιησούς του Ναυή,Josue,Israel,,500 BC,M,,931.0,931,,TRUE,FALSE,tlg0527,tlg006,False,TRUE,TRUE,
first1k_tlg4003.tlg001.1st1K-grc1,Marcian of Heraclea,TRUE,Periplus of the Outer Sea,Periegesis,Prose,Geography,Maritime,,Περίπλους τῆς ἔξω θαλάσσης,Periplus Maris exteri,Heraclea,,350 AD,M,K,932.0,932,,TRUE,FALSE,tlg4003,tlg001,False,TRUE,FALSE,
first1k_tlg4102.tlg010.opp-grc1,Various (Catena),FALSE,Commentary on Epistle to the Romans,Catena,Prose,Catena / Commentary,Theology,,Ὑπόθεσις τῆς πρὸς Ῥωμαίοις ἐπιστολῆς ,Catena in Epistulam ad Romanos typus Vaticanus,,,450 AD,M,K,933.0,933,,TRUE,FALSE,tlg4102,tlg010,False,TRUE,TRUE,
first1k_tlg2200.tlg00528.opp-grc1,Libanius,TRUE,Speech of a Parasite Deprived of his Dinner,Rhetorica,Prose,Speech,,,,Declamatio 28,Antioch,,365 AD,M,K,934.0,934,,TRUE,FALSE,tlg2200,tlg00528,False,TRUE,FALSE,
first1k_tlg0087.tlg024.1st1K-grc1,Aelius Herodianus (Herodian),TRUE,Περὶ ἐπιρρημάτων,Grammatica,Prose,Treaty,"Grammar, etymology",,Περὶ ἐπιρρημάτων,,Rome,,165 AD,M,K,935.0,935,,TRUE,FALSE,tlg0087,tlg024,False,TRUE,TRUE,
first1k_tlg0057.tlg073.1st1K-grc2,Galen,FALSE,"Whom to Purge, with Which Cleansing Drugs, and When",Medica,Prose,Treaty,Medicine,,Τίνας δεῖ ἐκκαθαίρειν καὶ ποίοις καθαρτηρίοις καὶ πότε,Quos quibus catharticis medicamentis et quando purgare oporteat ap Oribasium,Rome,,180 AD,M,,936.0,936,,TRUE,FALSE,tlg0057,tlg073,False,TRUE,FALSE,
first1k_tlg0527.tlg013.opp-grc2,1 Kings (3 Regnorum) ,FALSE,1 Kings (3 Regnorum) ,"Historica, Religiosa",Prose,Historiography,Theology,LXX Historiographies,Βασιλειῶν Γʹ,Regnorum iii,Jerusalem,Jewish,550 BC,M,K,937.0,937,,TRUE,FALSE,tlg0527,tlg013,False,TRUE,TRUE,
first1k_tlg2042.tlg077.1st1K-grc1,Origen,,Scholia in Matthaeum,Exegetica,Prose,,Theology ,,Εἰς κατὰ Ματθαῖον Εὐαγγέλιον,Scholia in Matthaeum,"Caesarea, Israel",,240 AD,M,K,938.0,938,,TRUE,FALSE,tlg2042,tlg077,False,TRUE,FALSE,
first1k_tlg5023.tlg013.1st1K-grc1,Various (Scholia),FALSE,Scholia on Euripides' Hippolytus,Scholia,Prose,Catena / Commentary,"Play, tragedy, aesthetics",,"Σχόλια εἰς τὸν Ἱππόλυτον

",Scholia in Euripidis Hippolytum,,,,M,,939.0,939,,TRUE,FALSE,tlg5023,tlg013,False,TRUE,TRUE,
perseus_tlg0062.tlg051.perseus-grc1,Lucian,TRUE,The Tyrannicide ,Rhetorica,Prose,Speech,"Fictional speech about someone who intends to kill a tyrant but only ends up killing the tyrant's son, after which the tyrant commits suicide (school exercise...?)",,Τυραννοκτόνος,Tyrannicida,Athens,,165 AD,M,K,94.0,94,,TRUE,FALSE,tlg0062,tlg051,False,TRUE,FALSE,
first1k_tlg0018.tlg008.opp-grc1,Philo of Alexandria,TRUE,On the Unchangeableness of God,"Exegetica, Philosophica, Theologica",Prose,Treaty,Philosophy / Theology ,Jewish Philosophy,Ὅτι ἄτρεπτον τὸ θεῖον,Quod deus sit immutabilis,Alexandria,Jewish,35 AD,M,,940.0,940,,TRUE,FALSE,tlg0018,tlg008,False,TRUE,FALSE,
first1k_tlg0062.tlg051.1st1K-grc1,Lucian of Samosata,,Tyrannicida,,,,,,,,,,,M,,941.0,941,,TRUE,FALSE,tlg0062,tlg051,True,TRUE,FALSE,
first1k_tlg9019.tlg001.opp-grc1,Stephanus of Alexandria,TRUE,Commentary on Aristotle's De interpretatione,"Commentarius, Philosophica",Prose,Catena / Commentary,Philosophy ,,"Εἰς τό Περὶ Ἑρμηνείας Ἀριστοτέλους
",In Aristotelis librum de interpretatione commentarium,"Alexandria, Athens",,625 AD,M,,942.0,942,,TRUE,FALSE,tlg9019,tlg001,False,TRUE,FALSE,
first1k_tlg0087.tlg021.1st1K-grc1,Aelius Herodianus (Herodian),TRUE,Περὶ ῥημάτων,Grammatica,Prose,Treaty,"Grammar, etymology",,Περὶ ῥημάτων,,Rome,,165 AD,M,K,943.0,943,,TRUE,FALSE,tlg0087,tlg021,False,TRUE,TRUE,
first1k_tlg4015.tlg006.opp-grc1,John Philoponus,TRUE,Commentary on Aristotle's On Generation and Corruption,"Commentarius, Naturalis Historia, Philosophica",Prose,Catena / Commentary,Philosophy ,,Εἰς τὸ πρῶτον τῶν Περὶ γενέσεως καὶ φθορᾶς Ἀριστοτέλους,In Aristotelis Libros De Generatione Et Corruptione Commentaria,Alexandria,,520 AD,M,,944.0,944,,TRUE,FALSE,tlg4015,tlg006,False,TRUE,FALSE,
first1k_tlg2200.tlg00527.opp-grc1,Libanius,TRUE,Speech of a Morose Man Renouncing his Son,Rhetorica,Prose,Speech,,,Δύσκολος ὤλισθεν. ὁ παῖς παρὼν ἐγέλασε. καὶ ἀποκηρύττει αὐτόν,Declamatio 27,Antioch,,365 AD,M,K,945.0,945,,TRUE,FALSE,tlg2200,tlg00527,False,TRUE,FALSE,
first1k_tlg0018.tlg027.opp-grc1,Philo of Alexandria,TRUE,Every Good Man Is Free,Philosophica,Prose,Treaty,Philosophy / Theology ,Jewish Philosophy,Περὶ τοῦ πάντα σπουδαῖον ἐλεύθερον εἶναι,Quod omnis probus liber sit,Alexandria,Jewish,35 AD,M,,946.0,946,,TRUE,FALSE,tlg0018,tlg027,False,TRUE,FALSE,
first1k_tlg1765.tlg004.1st1K-grc1,Various (Vitae),FALSE,Vita (fort. auctore Aphthonio) (TLG = 004),Narratio Ficta,Prose,Biography ,,,,,,,,M,,947.0,947,,TRUE,FALSE,tlg1765,tlg004,True,TRUE,TRUE,
first1k_tlg0086.tlg002.1st1K-grc1,Aristotle,,De anima,,,,,,,,,,,,,948.0,948,,TRUE,FALSE,tlg0086,tlg002,True,TRUE,FALSE,
first1k_tlg0527.tlg010.opp-grc2,Samuel,FALSE,Ruth,"Narratio Ficta, Religiosa",Prose,Narrative,Theology,Jewish Novels,Ῥούθ,Ruth,Jerusalem,Jewish,350 BC,M,K,949.0,949,,TRUE,FALSE,tlg0527,tlg010,False,TRUE,FALSE,
perseus_tlg0062.tlg058.perseus-grc1,Lucian,TRUE,A Slip of the Tongue in Greeting ,Rhetorica,Prose,Essay,,,Ὑπὲρ τοῦ ἐν τῇ προσαγορεύσει πταίσματος,Pro lapsu inter salutandum,Athens,,165 AD,M,K,95.0,95,,TRUE,FALSE,tlg0062,tlg058,False,TRUE,FALSE,
first1k_tlg1146.tlg001.1st1K-grc1,Antipater of Tarsus,FALSE,Testimonia et Fragmenta,Philosophica,Prose,Philosophy ,,,,Testimonia et fragmenta,Athens,,150 BC,M,,950.0,950,,TRUE,FALSE,tlg1146,tlg001,False,TRUE,FALSE,
first1k_tlg1553.tlg001.1st1K-grc1,Palaiphatus,,On incredible tales,Mythographa,Prose,Treaty / Essay,,,,De Incredibilibus,,,300 BC,M,,951.0,951,,TRUE,FALSE,tlg1553,tlg001,True,TRUE,FALSE,
first1k_tlg0093.tlg010x05.1st1K-grc1,Theophrastus,TRUE,On Dizziness,"Naturalis Historia, Philosophica",Prose,Treaty,Philosophy ,,Περί ἰλίγγων,De vertigine,Athens,,310 BC,M,,952.0,952,,TRUE,FALSE,tlg0093,tlg010,False,TRUE,FALSE,
first1k_tlg0018.tlg015.opp-grc1,Philo of Alexandria,TRUE,Who is the Heir of Divine Things,"Exegetica, Philosophica, Theologica",Prose,Treaty,Philosophy / Theology ,Jewish Philosophy,Περὶ τοῦ τὶς ὁ τῶν θείων ἐστιν κληρονόμος,Quis rerum divinarum heres sit,Alexandria,Jewish,35 AD,M,,953.0,953,,TRUE,FALSE,tlg0018,tlg015,False,TRUE,FALSE,
first1k_tlg0358.tlg002.opp-grc1,Nicomachus,TRUE,Manual of Harmonics,Musica,Prose,Treaty,Music,,Ἐγχειρίδιον ἁρμονικῆς,Harmonicum enchiridion,"Gerasa, Syria (?)",,120 AD,M,,954.0,954,,TRUE,FALSE,tlg0358,tlg002,False,TRUE,FALSE,
first1k_tlg0656.tlg001.1st1K-grc1,Pedianus Discorides,TRUE,On Medical Material,Medica,Prose,Treaty,Medicine,,Περὶ ὕλης ἰατρικῆς,De materia medica,Caesarea (Sicily),,50 AD,M,K,955.0,955,,TRUE,FALSE,tlg0656,tlg001,False,TRUE,FALSE,
first1k_tlg1799.tlg015.opp-grc1,Euclid,,Sectio canonis (Spurious),,,,"Geometry, mathematics ",,,,,,,M,,956.0,956,,TRUE,FALSE,tlg1799,tlg015,True,TRUE,TRUE,
first1k_tlg2042.tlg015.opp-grc1,Origen,FALSE,Fragmentum In Librum Primum Regnorum (In Catenis) de Cantico Canticorum,"Catena, Exegetica",Prose,Catena / Commentary,Theology ,,,Fragmentum In Librum Primum Regnorum (In Catenis) de Cantico Canticorum,"Caesarea, Israel",,240 AD,M,F,957.0,957,,TRUE,FALSE,tlg2042,tlg015,False,TRUE,TRUE,
first1k_tlg1802.tlg001.1st1K-grc1,Various,FALSE,Versus heroici,,,,,,,Versus heroici,,,,M,,958.0,958,,TRUE,FALSE,tlg1802,tlg001,True,TRUE,FALSE,
first1k_tlg4020.tlg002.opp-grc1,Elias,FALSE,Commentary on Aristotle's Prior Analytics,"Commentarius, Philosophica",Prose,Treaty,Philosophy ,,Σχόλια σὺν θεῷ εἰς τὸ πρῶτον τῶν Προτέρων Ἀναλυτικῶν,Commentarius in Aristotelis Analytica priori,Alexandria,,550 AD,M,K,959.0,959,,TRUE,FALSE,tlg4020,tlg002,False,TRUE,FALSE,
perseus_tlg0007.tlg026.perseus-grc2,Plutarch,TRUE,Comparison of Aristides and Marcus Cato,Biographa,Prose,Biography ,Syncrisis,Important Biographies,Ἀριστείδου καὶ Κάτωνος σύγκρισις,Comparatio Aristidis et Catonis,"Delphi, Greece",Greek,100 AD,M,K,96.0,96,,TRUE,FALSE,tlg0007,tlg026,False,TRUE,FALSE,
first1k_tlg0530.tlg032.1st1K-grc1,Galen,FALSE,On Theriac to Pamphilianus,Medica,Prose,Treaty,Medicine,,Περὶ τῆς θηριακῆς πρὸς Παμφιλιανόν,De theriaca ad Pamphilianum,,,200 AD,M,,960.0,960,,TRUE,FALSE,tlg0530,tlg032,False,TRUE,FALSE,
first1k_tlg0552.tlg004.1st1K-grc1,Archimedes,TRUE,On Spirals,Mathematica,Prose,Treaty,Mathematics,,Περὶ ἑλίκων,De lineis spiralibus,Syracuse,,220 BC,M,K,961.0,961,,TRUE,FALSE,tlg0552,tlg004,False,TRUE,FALSE,
first1k_tlg4016.tlg001.opp-grc2,Ammonius Hermiae,FALSE,In Porphyrii isagogen sive Quinque voces,"Commentarius, Philosophica",Prose,Treaty,Philosophy,,Ἐξήγησις τῶν πέντε φωνῶν,In Porphyrii isagogen sive Quinque voces,Alexandria,,450 AD,M,F,962.0,962,,TRUE,FALSE,tlg4016,tlg001,False,TRUE,FALSE,
first1k_tlg1799.tlg017.1st1K-grc1,Euclid,FALSE,Epigramma,Epigrammatica,Prose,Treaty,"Geometry, mathematics ",,,Epigramma,Alexandria,,300 BC,M,K,963.0,963,,TRUE,FALSE,tlg1799,tlg017,False,TRUE,FALSE,
first1k_tlg0057.tlg065.1st1K-grc1,Galen,TRUE,Critical Days,Medica,Prose,Treaty,Medicine,,Περὶ κρισίμων ἠμερῶν,De diebus decretoriis,Rome,,180 AD,M,,964.0,964,,TRUE,FALSE,tlg0057,tlg065,False,TRUE,FALSE,
first1k_tlg0593.1st1K001.1st1K-grc1,Gorgias ,TRUE,Encomium of Helen,"Encomiastica, Philosophica, Rhetorica",Prose,Treaty,,,Ἑλένης ἐγκώμιον,,Athens,,400 BC,M,F,965.0,965,,TRUE,FALSE,,,False,FALSE,FALSE,
first1k_tlg2200.tlg00548.opp-grc1,Libanius,TRUE,Brother-Loving Son's Demand to Be Disowned,Rhetorica,Prose,Speech,,,,Declamatio 48,Antioch,,365 AD,M,K,966.0,966,,TRUE,FALSE,tlg2200,tlg00548,False,TRUE,FALSE,
first1k_tlg0057.tlg037.1st1K-grc1,Galen,TRUE,On the Powers of Food,Medica,Prose,Treaty,Medicine,,Περὶ τῶν ἐν ταῖς τροφαῖς δυνάμεων,De alimentorum facultatibus,Rome,,180 AD,M,,967.0,967,,TRUE,FALSE,tlg0057,tlg037,False,TRUE,FALSE,
first1k_tlg1725.tlg001.perseus-grc1,Theophilus of Antioch,TRUE,Apology to Autolycus,Apologetica,Prose,Treaty,"Theology, apologetics",,Προς Αυτόλυκον,Ad Autolycum,"Antioch, Syria",,175 AD,M,,968.0,968,,TRUE,FALSE,tlg1725,tlg001,True,TRUE,FALSE,
first1k_tlg1725.tlg001.perseus-grc2,Theophilus of Antioch,TRUE,Apology to Autolycus ,Apologetica,Prose,Treaty,"Theology, apologetics",,Προς Αυτόλυκον,Ad Autolycum,"Antioch, Syria",,175 AD,M,,968.0,968,,TRUE,FALSE,tlg1725,tlg001,False,TRUE,FALSE,
first1k_tlg5023.tlg011.1st1K-grc1,Various (Scholia),FALSE,Scholia on Euripides' Rhesus,Scholia,Prose,Catena / Commentary,"Play, tragedy, aesthetics",,Σχόλια εἰς τὸν Ῥῆσον,Scholia in Euripidis Rhesum,,,,M,,969.0,969,,TRUE,FALSE,tlg5023,tlg011,False,TRUE,TRUE,
perseus_tlg0062.tlg034.perseus-grc1,Lucian,TRUE,"Anacharsis, or Athletics","Dialogus, Rhetorica",Prose,Dialogue,Between Solon and Anacharsis on athletics,,Ἀνάχαρσις ἢ Περὶ γυμνασίων,Anacharsis,Athens,,165 AD,M,K,97.0,97,,TRUE,FALSE,tlg0062,tlg034,False,TRUE,FALSE,
first1k_tlg2022.tlg010.opp-grc1,Gregory of Nazianzus,TRUE,The Second Concerning the Son,Theologica,Prose,Speech,Theology ,,Λόγος θεολογικὸς τέταρτος περὶ υἱοῦ,De Filio Orat. 30,Constantinople,,380 AD,M,K,970.0,970,,TRUE,FALSE,tlg2022,tlg010,False,TRUE,FALSE,
first1k_tlg0627.tlg036.1st1K-grc1,Hippocrates,FALSE,Diseases of Women,Medica,Prose,Treaty,Medicine,,Γυναικείων,De mulierum affectibus,Greece,,390 BC,M,K,971.0,971,,TRUE,FALSE,tlg0627,tlg036,False,TRUE,FALSE,
first1k_tlg0086.tlg013.1st1K-grc1,Aristotle,TRUE,On Coming-to-Be and Passing-Away,"Naturalis Historia, Philosophica",Prose,Treaty,Biology,,Περὶ γενέσεως καὶ φθορᾶς,De generatione et corruptione,Athens,,330 BC,M,K,972.0,972,,TRUE,FALSE,tlg0086,tlg013,False,TRUE,FALSE,
first1k_tlg0041.tlg001.1st1K-grc1,Chion of Heraclea,FALSE,Letters,"Epistolographa, Narratio Ficta",Prose,Letter,Fiction,,,Epistulae,,,50 AD,M,,973.0,973,,TRUE,FALSE,tlg0041,tlg001,False,TRUE,FALSE,
first1k_tlg0086.tlg031.1st1K-grc1,Aristotle,TRUE,Physics,"Naturalis Historia, Philosophica",Prose,Treaty,Natural History,,Φυσικής,Physica,Athens,,330 BC,M,K,974.0,974,,TRUE,FALSE,tlg0086,tlg031,False,TRUE,FALSE,
first1k_tlg2200.tlg00443.opp-grc1,Libanius,TRUE,About the Agreements,Oratio,Prose,Speech,,,Περὶ τῶν συνθηκῶν,Oratio 43,Antioch,,365 AD,M,K,975.0,975,,TRUE,FALSE,tlg2200,tlg00443,False,TRUE,FALSE,
first1k_tlg2042.tlg074.1st1K-grc1,Origen,FALSE,Excerpta in Psalmos,Exegetica,Prose,Catena / Commentary,Theology ,,Ἐκλογαί εὶς τοὺς Ψαλμούς,Excerpta in Psalmos,"Caesarea, Israel",,240 AD,M,,976.0,976,,TRUE,FALSE,tlg2042,tlg074,False,TRUE,FALSE,
first1k_tlg0057.tlg068.1st1K-grc1,Galen,TRUE,Of venæsection in opposition to Erasistratus,Medica,Prose,Treaty,Medicine,,Περὶ φλεβοτομίας πρὸς Ἐρασίστρατον ,De venae sectione adversus Erasistratum,Rome,,180 AD,M,,977.0,977,,TRUE,FALSE,tlg0057,tlg068,False,TRUE,FALSE,
